nohup: ignoring input
Crash diagnostics ON


==================================================
PART 1: Data preprocess for 2023-01-01 00:00:00 to 2024-09-30 23:00:00...
==================================================

	1.1 Preprocessing radiation data...
		[INFO] Radiation data already exists at './data/timeseries/radiation_data.csv'

	1.2 Preprocessing temperature data...
		[INFO] Temperature data already exists at './data/timeseries/temperature_data.csv'

	1.3 Preprocessing building data...
		[INFO] Building data already exists at './data/timeseries/building_data.csv'

	1.4 Preprocessing electricity cost data...
		[INFO] Electricity cost data already exists at './data/timeseries/electricitycostG2B_data.csv' and './data/timeseries/electricitycostG2V_data.csv'

	1.5 Preprocessing battery demand series data...
		[INFO] Found existing battery data at 'data/battery_demand/resample_full.csv' and 'data/battery_demand/resample_train.csv'

		[INFO] Number of series for clean windows = (110, 49)
		[INFO] Number of eligible series for Case 2 = (1373, 49)
		[INFO] Case 1 exists — loaded battery demand from 'data/battery_demand/case1_real_only/battery_demand.npy' with shape (168, 37).
		[INFO] Case 2 exists — loaded battery demand from 'data/battery_demand/case2_nan_filled/battery_demand.npy' with shape (1563, 37).
		[INFO] Case 0: Successfully added test pair 2024-03-15 & 2024-03-16
		Data: [10536, 28, 30, 35, 37, 37, 36, 33, 26, 10, 6, 10, 14, 19, 18, 15, 20, 26, 15, 9, 16, 21, 20, 8, 12, 15, 24, 31, 35, 32, 35, 34, 32, 31, 30, 22, 14, 18, 27, 18, 19, 19, 25, 25, 25, 26, 27, 17, 19]
		[INFO] Case 0: Successfully added test pair 2024-03-29 & 2024-03-30
		Data: [10872, 13, 26, 31, 33, 33, 33, 31, 15, 8, 19, 11, 15, 18, 16, 18, 18, 19, 7, 4, 23, 23, 16, 17, 18, 18, 19, 24, 29, 30, 30, 22, 27, 21, 14, 15, 16, 20, 18, 23, 27, 18, 2, 10, 23, 22, 22, 17, 21]

	1.6 Generating battery schedule...
		[INFO] Case 1 exists — loaded from 'data/battery_demand/case1_real_only/battery_availability.npy' and 'data/battery_demand/case1_real_only/battery_details.npy' shape (168, 385, 36) and (4, 168, 385)
		[INFO] Case 2 exists — loaded from 'data/battery_demand/case2_nan_filled/battery_availability.npy' and 'data/battery_demand/case2_nan_filled/battery_details.npy' shape (1563, 385, 36) and (4, 1563, 385)
[ERROR] Could not load battery demand from 'data/battery_demand/case3_extended_generated/battery_demand.npy': [Errno 2] No such file or directory: 'data/battery_demand/case3_extended_generated/battery_demand.npy'


==================================================
PART 2: MILP Optimization...
==================================================

	2.1 Optimizing Case 1...
		[INFO] Loaded 168 samples from 'data/battery_demand/case1_real_only'
		[INFO] Results already exist at './data/optimization_results/case1_real_only/immediate_charging/V2B.npy'. Skipping immediate_charging run.
		[INFO] Results already exist at './data/optimization_results/case1_real_only/optimization/V2B.npy'. Skipping optimization run.
		[INFO] Case 1 completed.

	2.2 Optimizing Case 2...
		[INFO] Loaded 1563 samples from 'data/battery_demand/case2_nan_filled'
		[INFO] Results already exist at './data/optimization_results/case2_nan_filled/immediate_charging/V2B.npy'. Skipping immediate_charging run.
		[INFO] Results already exist at './data/optimization_results/case2_nan_filled/optimization/V2B.npy'. Skipping optimization run.
		[INFO] Case 2 completed.


==================================================
PART 3: Supervised Learning...
==================================================

	3.1 Training Case 1...

=== Starting Training Run: STAFV3_CASE1 ===
Device: cuda
		[INFO] Starting Preprocessing for Case 1...
		[INFO] Unique quantized indices: 6686
		[INFO] Suggested num_embeddings: 8023
		[INFO] Generating sliding windows...
		[INFO] Saved dataset: ./data/training_results/merged_dataset_STAFV3_CASE1.csv (Shape: (2016, 201))
		[INFO] Saved metadata: ./data/training_results/feature_info_STAFV3_CASE1.json
	[Model Config] Detected Dims: {'static': 4, 'series_count': 5, 'seq_len': 24, 'vehicle': 76, 'emb_vocab': 8023}
		[INFO] Data loaded. Train: 1612, Val: 404
		[INFO] Fitting new scalers on training data...

Epoch |   LR   | Trn RMSE | Val RMSE | Trn R2 | Val R2 | Stop
-----------------------------------------------------------------
    1 | 0.0500 |   7.0395 |   6.6489 | -0.092 |  0.225 | 0/150
    2 | 0.0500 |   6.2349 |   6.1023 |  0.143 |  0.347 | 0/150
    3 | 0.0500 |   6.1279 |   6.2940 |  0.172 |  0.306 | 0/150
    4 | 0.0500 |   5.9486 |   6.2174 |  0.220 |  0.323 | 1/150
    5 | 0.0500 |   6.0627 |   6.0224 |  0.190 |  0.364 | 2/150
    6 | 0.0500 |   6.0524 |   6.0045 |  0.193 |  0.368 | 0/150
    7 | 0.0500 |   6.0659 |   6.1019 |  0.189 |  0.347 | 0/150
    8 | 0.0500 |   5.9728 |   5.9958 |  0.214 |  0.370 | 1/150
    9 | 0.0500 |   5.9563 |   5.9305 |  0.218 |  0.384 | 0/150
   10 | 0.0500 |   5.9767 |   6.1838 |  0.213 |  0.330 | 0/150
   11 | 0.0500 |   5.8944 |   5.9830 |  0.234 |  0.373 | 1/150
   12 | 0.0500 |   5.9001 |   6.1372 |  0.233 |  0.340 | 2/150
   13 | 0.0500 |   5.8532 |   5.9899 |  0.245 |  0.371 | 3/150
   14 | 0.0500 |   5.8858 |   6.4698 |  0.236 |  0.266 | 4/150
   15 | 0.0500 |   5.8143 |   5.8443 |  0.255 |  0.401 | 5/150
   16 | 0.0500 |   5.8852 |   5.7302 |  0.237 |  0.425 | 0/150
   17 | 0.0500 |   5.8127 |   5.7739 |  0.255 |  0.416 | 0/150
   18 | 0.0500 |   5.9291 |   5.7925 |  0.225 |  0.412 | 1/150
   19 | 0.0500 |   5.7428 |   5.8559 |  0.273 |  0.399 | 2/150
   20 | 0.0500 |   5.8782 |   5.6607 |  0.238 |  0.438 | 3/150
   21 | 0.0500 |   5.8793 |   6.1002 |  0.238 |  0.348 | 0/150
   22 | 0.0500 |   5.9235 |   5.9152 |  0.227 |  0.387 | 1/150
   23 | 0.0500 |   5.8362 |   5.9672 |  0.249 |  0.376 | 2/150
   24 | 0.0500 |   5.8122 |   5.8386 |  0.255 |  0.403 | 3/150
   25 | 0.0500 |   5.8774 |   5.8318 |  0.239 |  0.404 | 4/150
   26 | 0.0500 |   5.8423 |   6.3067 |  0.248 |  0.303 | 5/150
   27 | 0.0500 |   5.8775 |   5.9313 |  0.239 |  0.383 | 6/150
   28 | 0.0500 |   5.8286 |   6.2230 |  0.251 |  0.321 | 7/150
   29 | 0.0500 |   5.8109 |   5.7324 |  0.256 |  0.424 | 8/150
   30 | 0.0500 |   5.7171 |   5.8031 |  0.280 |  0.410 | 9/150
   31 | 0.0500 |   5.8175 |   5.8701 |  0.254 |  0.396 | 10/150
   32 | 0.0500 |   5.8483 |   5.8231 |  0.246 |  0.406 | 11/150
   33 | 0.0500 |   5.7581 |   5.6745 |  0.269 |  0.436 | 12/150
   34 | 0.0500 |   5.7960 |   5.8435 |  0.260 |  0.402 | 13/150
   35 | 0.0500 |   5.6736 |   5.4581 |  0.291 |  0.478 | 14/150
   36 | 0.0500 |   5.6507 |   5.6291 |  0.296 |  0.445 | 0/150
   37 | 0.0500 |   5.8165 |   5.9860 |  0.254 |  0.372 | 1/150
   38 | 0.0500 |   5.8435 |   5.9265 |  0.247 |  0.384 | 2/150
   39 | 0.0500 |   5.7601 |   5.6662 |  0.269 |  0.437 | 3/150
   40 | 0.0500 |   5.8721 |   5.7351 |  0.240 |  0.424 | 4/150
   41 | 0.0500 |   5.8040 |   5.4873 |  0.258 |  0.472 | 5/150
   42 | 0.0500 |   5.8486 |   5.5734 |  0.246 |  0.456 | 6/150
   43 | 0.0500 |   5.8003 |   5.4881 |  0.258 |  0.472 | 7/150
   44 | 0.0500 |   5.8115 |   6.3991 |  0.256 |  0.282 | 8/150
   45 | 0.0500 |   5.6755 |   5.7893 |  0.290 |  0.413 | 9/150
   46 | 0.0500 |   5.6494 |   5.5343 |  0.297 |  0.463 | 10/150
